1535534100000,7074.94000000,7074.94000000,7065.00000000,7072.97000000,48.10549900,1535534399999,340100.52073812,458,25.52332700,180439.74984124,0
1535534400000,7072.97000000,7081.02000000,7070.03000000,7073.89000000,63.46878700,1535534699999,449160.08557961,415,36.91485100,261255.55799043,0
1535534700000,7073.88000000,7092.29000000,7073.88000000,7089.94000000,152.72664700,1535534999999,1081902.58306771,767,110.78107900,784924.33076281,0
1535535000000,7089.94000000,7099.89000000,7085.57000000,7092.03000000,185.10485700,1535535299999,1313179.77574554,1357,94.80443500,672611.38284569,0
1535535300000,7092.73000000,7105.02000000,7085.00000000,7091.00000000,304.34170700,1535535599999,2159922.72947629,1298,217.61261800,1544415.72016106,0
1535535600000,7090.99000000,7100.10000000,7085.61000000,7097.19000000,205.24711500,1535535899999,1456294.93493149,765,131.10911900,930298.75670052,0
1535535900000,7099.54000000,7110.00000000,7090.00000000,7101.02000000,243.16742700,1535536199999,1727226.73950083,1450,127.04519100,902481.91116878,0
1535536200000,7101.02000000,7111.00000000,7096.48000000,7106.21000000,184.50510200,1535536499999,1311025.25378599,1092,98.48729800,699848.47247443,0
1535536500000,7106.22000000,7116.33000000,7099.98000000,7113.42000000,166.41376000,1535536799999,1182974.67678344,1021,103.64708300,736861.71075085,0
1535536800000,7113.42000000,7115.00000000,7101.82000000,7110.00000000,212.01524400,1535537099999,1507191.36701742,1084,110.32767100,784363.30726053,0
1535537100000,7109.99000000,7133.81000000,7099.99000000,7126.94000000,336.49109900,1535537399999,2395558.53843027,1619,220.92118300,1573211.79593117,0
1535537400000,7124.92000000,7133.32000000,7107.30000000,7113.00000000,237.33812100,1535537699999,1690038.57060255,985,114.33508800,814159.40312575,0
1535537700000,7111.88000000,7113.40000000,7097.00000000,7103.98000000,102.82810000,1535537999999,730580.77330174,843,42.02068400,298565.77882763,0
1535538000000,7103.97000000,7109.95000000,7097.80000000,7100.94000000,54.95884900,1535538299999,390406.91668376,568,23.39782500,166216.43390246,0
1535538300000,7102.49000000,7109.77000000,7096.48000000,7096.48000000,83.78531200,1535538599999,595383.67721165,589,53.29505200,378708.57967697,0
1535538600000,7096.47000000,7097.77000000,7078.93000000,7079.82000000,253.64673800,1535538899999,1797574.79343498,1258,147.18838500,1043120.31014018,0
1535538900000,7080.96000000,7088.00000000,7076.32000000,7078.00000000,150.29436000,1535539199999,1064304.72184754,938,102.16802100,723501.60226638,0
1535539200000,7077.99000000,7095.00000000,7075.39000000,7087.99000000,182.52208300,1535539499999,1293386.71675897,679,137.17119500,972011.01119946,0
1535539500000,7088.00000000,7091.39000000,7081.75000000,7086.57000000,82.95794400,1535539799999,588032.18209910,575,61.70379100,437393.98257225,0
1535539800000,7085.00000000,7087.90000000,7077.92000000,7085.49000000,60.15831700,1535540099999,426001.60587819,686,41.59593400,294559.51921725,0
1535540100000,7087.85000000,7092.06000000,7085.79000000,7089.01000000,89.73864700,1535540399999,636232.50053474,552,52.32180800,370969.57415602,0
1535540400000,7089.02000000,7090.00000000,7073.00000000,7077.19000000,111.94137400,1535540699999,792730.46485242,766,47.07643900,333240.61220131,0
1535540700000,7077.20000000,7080.00000000,7069.00000000,7071.51000000,78.19796700,1535540999999,553156.86005212,775,34.50158300,244073.63101324,0
1535541000000,7074.81000000,7075.00000000,7066.00000000,7072.04000000,87.54297400,1535541299999,619114.55119539,709,49.17585800,347845.23345253,0
1535541300000,7074.78000000,7078.01000000,7062.80000000,7074.50000000,149.37401100,1535541599999,1055946.53058852,808,91.82052800,649112.88190240,0
1535541600000,7074.15000000,7081.11000000,7070.44000000,7079.09000000,82.89478400,1535541899999,586532.43647088,549,54.68061800,386906.69907079,0
1535541900000,7079.09000000,7085.00000000,7075.05000000,7081.14000000,71.32014300,1535542199999,504884.70822384,520,35.49938100,251316.29743701,0
1535542200000,7084.01000000,7088.15000000,7079.39000000,7083.07000000,153.71969400,1535542499999,1088885.58609156,459,90.03468000,637816.75355527,0
1535542500000,7083.02000000,7086.52000000,7078.01000000,7083.41000000,44.70515400,1535542799999,316627.83110711,435,22.31019200,158017.62767042,0
1535542800000,7083.41000000,7083.59000000,7076.92000000,7081.01000000,139.88569800,1535543099999,990401.29598294,467,80.32565500,568731.54860763,0
1535543100000,7081.01000000,7088.00000000,7078.08000000,7088.00000000,47.88149800,1535543399999,339182.33514517,424,35.81371600,253706.06144812,0
1535543400000,7087.99000000,7100.00000000,7081.75000000,7094.71000000,177.02139300,1535543699999,1255342.12423796,1028,111.06697100,787694.60007696,0
